date,condo_id,crab_id,outcome,sex,hemo_col,hemo_ri,status,shell_hardness,cw,mass,digital_ri,ca,start_end
5/17/22,CML,R-BBY —> BY,Removed,M,3,8.5,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-BBY —> BY,Removed,M,3,6,A,3,NA,NA,NA,NA,end
5/17/22,CML,R-BG,Dead,M,3,11,A,3,NA,NA,NA,NA,start
6/20/22,CML,R-BG,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
6/15/22,CML,R-BGG,Molted,M,4,8,A,3,NA,NA,NA,NA,start
6/27/22,CML,R-BGG,Molted,M,2,4.5,M,1,60,na,NA,NA,end
5/17/22,CML,R-BRW,Removed,M,3,9.5,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-BRW,Removed,M,3,7,A,3,NA,NA,NA,NA,end
5/17/22,CML,R-BW,Removed,M,3,8,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-BW,Removed,M,4,6.5,A,1,NA,NA,NA,NA,end
6/15/22,CML,R-BWG,Removed,M,3,9,A,3,NA,NA,NA,NA,start
6/30/22,CML,R-BWG,Removed,M,4,8,A,3,NA,NA,NA,NA,end
6/8/22,CML,R-BYR,Dead,M,3,7.5,A,3,NA,NA,NA,NA,start
6/29/22,CML,R-BYR,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-BYW,Removed,M,2,6.5,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-BYW,Removed,M,3,6,A,3,NA,NA,NA,NA,end
5/17/22,CML,R-GG,Molted,M,4,8,A,3,NA,NA,NA,NA,start
5/30/22,CML,R-GG,Molted,M,1,5,M,2,65,50.9,NA,NA,end
5/17/22,CML,R-GGK,Removed,M,3,8,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-GGK,Removed,M,3,7,A,3,NA,NA,NA,NA,end
5/17/22,CML,R-GGY,Dead,M,3,10,A,3,NA,NA,NA,NA,start
5/25/22,CML,R-GGY,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-GKG,Dead,M,3,10,A,3,NA,NA,NA,NA,start
6/8/22,CML,R-GKG,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
6/15/22,CML,R-GR,Removed,M,3,7,A,3,NA,NA,NA,NA,start
6/30/22,CML,R-GR,Removed,M,4,7,A,3,NA,NA,NA,NA,end
5/17/22,CML,R-GW,Dead,M,3,4.5,A,3,NA,NA,NA,NA,start
6/4/22,CML,R-GW,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
6/15/22,CML,R-GY,Removed,M,3,11,A,3,NA,NA,NA,NA,start
6/30/22,CML,R-GY,Removed,M,3,6,A,3,NA,NA,NA,NA,end
5/17/22,CML,R-K,Dead,M,2,3,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-K,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-KBK,Removed,M,3,7,A,3,NA,NA,NA,NA,start
5/27/22,CML,R-KGK,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-KK,Molted,M,3,8.5,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-KK,Molted,M,2,4.5,M,1,51,27.5,NA,NA,end
5/17/22,CML,R-KKK,Molted,M,3,6.5,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-KKK,Molted,M,2,4,M,1,51,31.4,NA,NA,end
5/17/22,CML,R-KRK,Dead,M,3,6.5,A,3,NA,NA,NA,NA,start
6/6/22,CML,R-KRK,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-KWK,Removed,M,2,6,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-KWK,Removed,M,3,9.5,A,3,NA,NA,NA,NA,end
5/17/22,CML,R-KYK,Dead,M,3,8.5,A,3,NA,NA,NA,NA,start
6/4/22,CML,R-KYK,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-R,Dead,M,3,4.5,A,3,NA,NA,NA,NA,start
6/8/22,CML,R-R,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-RBR,Dead,M,3,7,A,3,NA,NA,NA,NA,start
5/27/22,CML,R-RBR,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
6/8/22,CML,R-RBW,Removed,M,5,8.5,A,3,NA,NA,NA,NA,start
6/30/22,CML,R-RBW,Removed,M,3,6,A,3,NA,NA,NA,NA,end
5/17/22,CML,R-RGR,Removed,M,3,3.5,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-RGR,Removed,M,3,7,A,3,NA,NA,NA,NA,end
6/27/22,CML,R-RGW,Molted,M,3,5,M,2,51,na,NA,NA,start
6/8/22,CML,R-RGW,Molted,M,4,13,A,3,NA,NA,NA,NA,end
5/25/22,CML,R-RK,Dead,M,NA,NA,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-RK,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-RRK,Molted,M,3,6.5,A,3,NA,NA,NA,NA,start
6/1/22,CML,R-RRK,Molted,M,1,3,M,1,63,46.47,NA,NA,end
5/17/22,CML,R-RRR,Dead,M,3,6.5,A,3,NA,NA,NA,NA,start
6/4/22,CML,R-RRR,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-RW,Molted,M,3,4,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-RW,Molted,M,2,5,M,1,63,56,NA,NA,end
6/8/22,CML,R-RWR,Molted,M,5,12,A,3,NA,NA,NA,NA,start
6/20/22,CML,R-RWR,Molted,M,2,5,M,1,52,48,NA,NA,end
5/17/22,CML,R-RWW,Dead,M,3,10.5,A,3,NA,NA,NA,NA,start
5/25/22,CML,R-RWW,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-RYR,Molted,M,3,4,A,3,NA,NA,NA,NA,start
6/4/22,CML,R-RYR,Molted,M,1,2,A,1,50,24.2,NA,NA,end
5/17/22,CML,R-RYW,Molted,M,3,3.5,A,3,NA,NA,NA,NA,start
6/4/22,CML,R-RYW,Molted,M,1,3,A,1,58,37.1,NA,NA,end
5/17/22,CML,R-W,Removed,M,3,7.5,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-W,Removed,M,3,6,A,3,NA,NA,NA,NA,end
6/8/22,CML,R-WBW,Removed,M,3,9,A,3,NA,NA,NA,NA,start
6/30/22,CML,R-WBW,Removed,M,3,4,A,3,NA,NA,NA,NA,end
5/17/22,CML,R-WGK,Removed,M,3,9.5,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-WGK,Removed,M,2,5,A,3,NA,NA,NA,NA,end
6/8/22,CML,R-WGW,Removed,M,3,3,A,3,NA,NA,NA,NA,start
6/30/22,CML,R-WGW,Removed,M,3,5,A,2,NA,NA,NA,NA,end
5/17/22,CML,R-WKK,Dead,M,3,9,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-WKK,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-WKW,Dead,M,3,7,A,3,NA,NA,NA,NA,start
5/27/22,CML,R-WKW,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
6/8/22,CML,R-WRK,Dead,M,3,12,A,3,NA,NA,NA,NA,start
6/27/22,CML,R-WRK,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-WRW,Molted,M,2,6.5,A,3,NA,NA,NA,NA,start
6/4/22,CML,R-WRW,Molted,M,1,3,A,1,59,48.3,NA,NA,end
6/8/22,CML,R-WWK,Removed,M,3,7.5,A,3,NA,NA,NA,NA,start
6/30/22,CML,R-WWK,Removed,M,3,4.5,A,3,NA,NA,NA,NA,end
5/25/22,CML,R-WWW,Dead,M,2,3,A,3,NA,NA,NA,NA,start
6/24/22,CML,R-WWW,Dead,M,NA,NA,D,NA,NA,NA,NA,NA,end
5/17/22,CML,R-WYK,Molted,M,3,10,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-WYK,Molted,M,2,4,M,1,52,31.7,NA,NA,end
5/17/22,CML,R-WYW —> R-WW,Molted,M,3,10.5,A,3,NA,NA,NA,NA,start
6/11/22,CML,R-WYW —> R-WW,Molted,M,2,5,M,1,60,46.6,NA,NA,end
8/19/22,CML,U-B,Dead,F,2,10,A,3,NA,NA,NA,NA,start
9/6/22,CML,U-B,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/19/22,CML,U-BB (U-YWY),Molted,F,3,11,A,3,NA,NA,NA,NA,start
9/6/22,CML,U-BB (U-YWY),Molted,F,2,3,M,1,50,22.1,NA,NA,end
7/27/22,CML,U-BBB,Removed,F,3,9,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-BBB,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-BBK,Dead,F,3,12.5,A,3,NA,NA,NA,NA,start
9/2/22,CML,U-BBK,Dead,F,NA,NA,D,3,NA,NA,NA,NA,end
8/1/22,CML,U-BBW,Removed,F,3,8,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-BBW,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-BBY (U-YRR),Removed,F,3,10,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-BBY (U-YRR),Removed,F,2,5.5,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-BG,Dead,F,3,6.5,A,3,NA,NA,NA,NA,start
8/22/22,CML,U-BG,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/19/22,CML,U-BGB,Molted,F,4,13,A,3,NA,NA,NA,NA,start
9/2/22,CML,U-BGB,Molted,F,3,4,M,1,53,30,NA,NA,end
8/19/22,CML,U-BGG,Dead,F,5,7,A,3,NA,NA,NA,NA,start
9/2/22,CML,U-BGG,Dead,F,NA,NA,D,3,NA,NA,NA,NA,end
8/19/22,CML,U-BGR,Removed,F,3.5,8.5,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-BGR,Removed,F,3,4,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-BGW,Removed,F,2.5,12.5,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-BGW,Removed,F,4,8,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-BK,Removed,F,1,7,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-BK,Removed,F,3,4.5,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-BKG,Dead,F,3,10,A,3,NA,NA,NA,NA,start
9/6/22,CML,U-BKG,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
7/27/22,CML,U-BKR,Dead,F,3,6,A,3,NA,NA,NA,NA,start
8/12/22,CML,U-BKR,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
7/27/22,CML,U-BKW,Dead,F,3,10,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-BKW,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/19/22,CML,U-BKY (U-YYK),Removed,F,5,10.5,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-BKY (U-YYK),Removed,F,2,5,A,3,NA,NA,NA,NA,end
8/1/22,CML,U-BR,Removed,F,3,7.5,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-BR,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
7/27/22,CML,U-BRG,Removed,F,3,10,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-BRG,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-BRK (U-RYK),Removed,F,2,7.5,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-BRK (U-RYK),Removed,F,4,5,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-BRR (U-WBK),Removed,F,4,14,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-BRR (U-WBK),Removed,F,4,7.5,A,3,NA,NA,NA,NA,end
8/1/22,CML,U-BRW,Removed,F,3,8,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-BRW,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-BRY (U-GYW),Dead,F,3,8.5,A,3,NA,NA,NA,NA,start
9/6/22,CML,U-BRY (U-GYW),Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/1/22,CML,U-BWB,Removed,F,3,11,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-BWB,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/1/22,CML,U-BWG,Removed,F,4,7,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-BWG,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
7/27/22,CML,U-BWK,gravid,F,4,8,A,3,NA,NA,NA,NA,start
7/29/22,CML,U-BWK,gravid,F,3,7,A,3,NA,NA,NA,NA,end
8/1/22,CML,U-BWR,Removed,F,3,7,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-BWR,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/5/22,CML,U-BWW,Molted,F,5,13,A,2,NA,NA,NA,NA,start
8/8/22,CML,U-BWW,Molted,F,4,5.5,M,2,NA,NA,NA,NA,end
8/19/22,CML,U-BWY,Removed,F,3,8.5,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-BWY,Removed,F,3,5,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-BYR,Removed,F,3,6.5,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-BYR,Removed,F,2,3.5,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-BYY (U-GRR),Removed,F,3.5,7.5,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-BYY (U-GRR),Removed,F,3,4.5,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-G (U-YRW),Removed,F,3,7.5,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-G (U-YRW),Removed,F,3,4,A,3,NA,NA,NA,NA,end
8/1/22,CML,U-GBG,Removed,F,4,8,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-GBG,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-GBK,Dead,F,3,8,A,3,NA,NA,NA,NA,start
8/29/22,CML,U-GBK,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/19/22,CML,U-GBR (U-GGY),Dead,F,4,6,A,3,NA,NA,NA,NA,start
9/2/22,CML,U-GBR (U-GGY),Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/19/22,CML,U-GBW,Removed,F,4.5,8,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-GBW,Removed,F,4,5,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-GG,Dead,F,5,4.5,A,3,NA,NA,NA,NA,start
8/22/22,CML,U-GG,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/1/22,CML,U-GGG,Removed,F,4,9.5,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-GGG,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/1/22,CML,U-GGK,Removed,F,3,11.5,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-GGK,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-GGR,Removed,F,3,7,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-GGR,Removed,F,3,5,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-GGW,Dead,F,3,7,A,3,NA,NA,NA,NA,start
9/6/22,CML,U-GGW,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/19/22,CML,U-GK,Dead,F,2,7.5,A,3,NA,NA,NA,NA,start
8/29/22,CML,U-GK,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/19/22,CML,U-GKG (U-RK),Removed,F,3,7.5,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-GKG (U-RK),Removed,F,3,3.5,A,3,NA,NA,NA,NA,end
8/1/22,CML,U-GKK,Removed,F,3,7.5,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-GKK,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/5/22,CML,U-GKR,Molted,F,5,11.5,A,2,NA,NA,NA,NA,start
8/8/22,CML,U-GKR,Molted,F,1,5,M,2,NA,NA,NA,NA,end
8/1/22,CML,U-GKW,Removed,F,3,6.5,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-GKW,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-GKY,Dead,F,1,6.5,A,3,NA,NA,NA,NA,start
9/6/22,CML,U-GKY,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
7/27/22,CML,U-GR,gravid,F,4,9,A,3,NA,NA,NA,NA,start
8/1/22,CML,U-GR,gravid,F,NA,NA,A,NA,NA,NA,NA,NA,end
8/19/22,CML,U-GRG (U-YKK),Removed,F,4,7.5,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-GRG (U-YKK),Removed,F,3,4,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-GRW (U-RWR),Dead,F,3,6.5,A,3,NA,NA,NA,NA,start
9/6/22,CML,U-GRW (U-RWR),Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/19/22,CML,U-GW (U-RBR),Removed,F,2,6,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-GW (U-RBR),Removed,F,2,3.5,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-GWR,Removed,F,1,6,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-GWR,Removed,F,3,4,A,3,NA,NA,NA,NA,end
8/3/22,CML,U-GWY,gravid,F,NA,NA,A,NA,NA,NA,NA,NA,start
8/1/22,CML,U-GWY,Removed,F,4,8,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-GY,Dead,F,3,7,A,3,NA,NA,NA,NA,start
8/22/22,CML,U-GY,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/1/22,CML,U-GYG,Removed,F,3,10.5,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-GYG,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-Y,Dead,F,3.5,9.5,A,3,NA,NA,NA,NA,start
9/2/22,CML,U-Y,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/1/22,CML,U-YBR,Removed,F,3,5,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-YBR,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
7/27/22,CML,U-YBY,Removed,F,5,10.5,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-YBY,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-YGK,Removed,F,3.5,11,A,3,NA,NA,NA,NA,start
9/8/22,CML,U-YGK,Removed,F,3,7,A,3,NA,NA,NA,NA,end
8/1/22,CML,U-YGW,Dead,F,4,6.5,A,3,NA,NA,NA,NA,start
8/12/22,CML,U-YGW,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
8/1/22,CML,U-YGY,Removed,F,3,5.5,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-YGY,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
8/19/22,CML,U-YY,Dead,F,3,5.5,A,3,NA,NA,NA,NA,start
9/6/22,CML,U-YY,Dead,F,NA,NA,D,NA,NA,NA,NA,NA,end
7/27/22,CML,U-YYR,Removed,F,4,7,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-YYR,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
7/27/22,CML,U-YYW,gravid,F,4,8.5,A,3,NA,NA,NA,NA,start
8/1/22,CML,U-YYW,gravid,F,NA,NA,A,NA,NA,NA,NA,NA,end
7/27/22,CML,U-YYY,Removed,F,4,8,A,3,NA,NA,NA,NA,start
8/17/22,CML,U-YYY,Removed,F,NA,NA,A,3,NA,NA,NA,NA,end
